3b-8,"[[""keyword"", ""identifier""], [""keyword.keyword"", ""identifier""], [""%sequel%"", ""string""], [""~~"", ""keyword""], [""Seq Scan"", ""keyword""], [""keyword_id_movie_keyword"", ""identifier""], [""keyword_id"", ""identifier""], [""keyword.id"", ""identifier""], [""="", ""keyword""], [""Bitmap Index Scan"", ""keyword""], [""movie_keyword"", ""identifier""], [""movie_keyword.keyword_id"", ""identifier""], [""keyword.id"", ""identifier""], [""="", ""keyword""], [""Bitmap Heap Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""mv8"", ""identifier""], [""movie_id_mv8"", ""identifier""], [""mv8.info"", ""identifier""], [""Bulgaria"", ""string""], [""="", ""keyword""], [""mv8.movie_id"", ""identifier""], [""movie_keyword.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2010"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""movie_keyword.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""mv8.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",16488.81,1200
3a-8,"[[""keyword"", ""identifier""], [""keyword.keyword"", ""identifier""], [""%sequel%"", ""string""], [""~~"", ""keyword""], [""Seq Scan"", ""keyword""], [""keyword_id_movie_keyword"", ""identifier""], [""keyword_id"", ""identifier""], [""keyword.id"", ""identifier""], [""="", ""keyword""], [""Bitmap Index Scan"", ""keyword""], [""movie_keyword"", ""identifier""], [""movie_keyword.keyword_id"", ""identifier""], [""keyword.id"", ""identifier""], [""="", ""keyword""], [""Bitmap Heap Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""mv8"", ""identifier""], [""movie_id_mv8"", ""identifier""], [""mv8.info"", ""identifier""], [""Sweden"", ""string""], [""Norway"", ""string""], [""Germany"", ""string""], [""Denmark"", ""string""], [""Swedish"", ""string""], [""Denish"", ""string""], [""Norwegian"", ""string""], [""German"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""mv8.movie_id"", ""identifier""], [""movie_keyword.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2005"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""movie_keyword.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""mv8.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",16553.49,1200
4b-2,"[[""keyword"", ""identifier""], [""keyword.keyword"", ""identifier""], [""%sequel%"", ""string""], [""~~"", ""keyword""], [""Seq Scan"", ""keyword""], [""keyword_id_movie_keyword"", ""identifier""], [""keyword_id"", ""identifier""], [""keyword.id"", ""identifier""], [""="", ""keyword""], [""Bitmap Index Scan"", ""keyword""], [""movie_keyword"", ""identifier""], [""movie_keyword.keyword_id"", ""identifier""], [""keyword.id"", ""identifier""], [""="", ""keyword""], [""Bitmap Heap Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""mv2"", ""identifier""], [""movie_id_mv2"", ""identifier""], [""mv2.minfo"", ""identifier""], [""9.0"", ""string""], ["">"", ""keyword""], [""mv2.info"", ""identifier""], [""rating"", ""string""], [""="", ""keyword""], [""AND"", ""keyword""], [""mv2.movie_id"", ""identifier""], [""movie_keyword.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2010"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""movie_keyword.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""mv2.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",16513.86,1200
5b-1,"[[""mv1"", ""identifier""], [""mv1.note"", ""identifier""], [""%(VHS)%"", ""string""], [""~~"", ""keyword""], [""mv1.note"", ""identifier""], [""%(USA)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""mv1.note"", ""identifier""], [""%(1994)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""Seq Scan"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2010"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""mv1.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""movie_info"", ""identifier""], [""movie_id_movie_info"", ""identifier""], [""movie_info.info"", ""identifier""], [""USA"", ""string""], [""America"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""movie_info.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""info_type"", ""identifier""], [""Seq Scan"", ""keyword""], [""movie_info.info_type_id"", ""identifier""], [""info_type.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",29675.82,1200
5a-8,"[[""info_type"", ""identifier""], [""Seq Scan"", ""keyword""], [""movie_companies"", ""identifier""], [""movie_companies.note"", ""identifier""], [""%(theatrical)%"", ""string""], [""~~"", ""keyword""], [""movie_companies.note"", ""identifier""], [""%(France)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""Seq Scan"", ""keyword""], [""company_type"", ""identifier""], [""company_type.kind"", ""identifier""], [""production companies"", ""string""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""Materialize"", ""keyword""], [""company_type.id"", ""identifier""], [""movie_companies.company_type_id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""mv8"", ""identifier""], [""movie_id_mv8"", ""identifier""], [""mv8.info"", ""identifier""], [""Sweden"", ""string""], [""Norway"", ""string""], [""Germany"", ""string""], [""Denmark"", ""string""], [""Swedish"", ""string""], [""Denish"", ""string""], [""Norwegian"", ""string""], [""German"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""mv8.movie_id"", ""identifier""], [""movie_companies.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2005"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""mv8.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Materialize"", ""keyword""], [""mv8.info_type_id"", ""identifier""], [""info_type.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",58411.32,1200
5c-1,"[[""mv1"", ""identifier""], [""mv1.note"", ""identifier""], [""%(TV)%"", ""string""], [""!~~"", ""keyword""], [""mv1.note"", ""identifier""], [""%(USA)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""Seq Scan"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""1990"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""mv1.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""movie_info"", ""identifier""], [""movie_id_movie_info"", ""identifier""], [""movie_info.info"", ""identifier""], [""Sweden"", ""string""], [""Norway"", ""string""], [""Germany"", ""string""], [""Denmark"", ""string""], [""Swedish"", ""string""], [""Denish"", ""string""], [""Norwegian"", ""string""], [""German"", ""string""], [""USA"", ""string""], [""American"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""movie_info.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""info_type"", ""identifier""], [""info_type_pkey"", ""identifier""], [""info_type.id"", ""identifier""], [""movie_info.info_type_id"", ""identifier""], [""="", ""keyword""], [""Index Only Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",41009.88,1200
5a-1,"[[""mv1"", ""identifier""], [""mv1.note"", ""identifier""], [""%(theatrical)%"", ""string""], [""~~"", ""keyword""], [""mv1.note"", ""identifier""], [""%(France)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""Seq Scan"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2005"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""mv1.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""movie_info"", ""identifier""], [""movie_id_movie_info"", ""identifier""], [""movie_info.info"", ""identifier""], [""Sweden"", ""string""], [""Norway"", ""string""], [""Germany"", ""string""], [""Denmark"", ""string""], [""Swedish"", ""string""], [""Denish"", ""string""], [""Norwegian"", ""string""], [""German"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""movie_info.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""info_type"", ""identifier""], [""Seq Scan"", ""keyword""], [""movie_info.info_type_id"", ""identifier""], [""info_type.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",26337.63,1200
5c-8,"[[""movie_companies"", ""identifier""], [""movie_companies.note"", ""identifier""], [""%(TV)%"", ""string""], [""!~~"", ""keyword""], [""movie_companies.note"", ""identifier""], [""%(USA)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""Seq Scan"", ""keyword""], [""company_type"", ""identifier""], [""company_type.kind"", ""identifier""], [""production companies"", ""string""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""Hash"", ""keyword""], [""movie_companies.company_type_id"", ""identifier""], [""company_type.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Hash Join"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""1990"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""movie_companies.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""mv8"", ""identifier""], [""movie_id_mv8"", ""identifier""], [""mv8.info"", ""identifier""], [""Sweden"", ""string""], [""Norway"", ""string""], [""Germany"", ""string""], [""Denmark"", ""string""], [""Swedish"", ""string""], [""Denish"", ""string""], [""Norwegian"", ""string""], [""German"", ""string""], [""USA"", ""string""], [""American"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""mv8.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""info_type"", ""identifier""], [""info_type_pkey"", ""identifier""], [""info_type.id"", ""identifier""], [""mv8.info_type_id"", ""identifier""], [""="", ""keyword""], [""Index Only Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",62859.05,1200
5b-8,"[[""movie_companies"", ""identifier""], [""movie_companies.note"", ""identifier""], [""%(VHS)%"", ""string""], [""~~"", ""keyword""], [""movie_companies.note"", ""identifier""], [""%(USA)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""movie_companies.note"", ""identifier""], [""%(1994)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""Seq Scan"", ""keyword""], [""company_type"", ""identifier""], [""company_type.kind"", ""identifier""], [""production companies"", ""string""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""Materialize"", ""keyword""], [""company_type.id"", ""identifier""], [""movie_companies.company_type_id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2010"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""movie_companies.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""mv8"", ""identifier""], [""movie_id_mv8"", ""identifier""], [""mv8.info"", ""identifier""], [""USA"", ""string""], [""America"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""mv8.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""info_type"", ""identifier""], [""Seq Scan"", ""keyword""], [""mv8.info_type_id"", ""identifier""], [""info_type.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",64490.09,1200
6e-9,"[[""mv9"", ""identifier""], [""mv9.production_year"", ""identifier""], [""2000"", ""number""], ["">"", ""keyword""], [""Seq Scan"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""mv9.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name_pkey"", ""identifier""], [""name.name"", ""identifier""], [""%Downey%Robert%"", ""string""], [""~~"", ""keyword""], [""name.id"", ""identifier""], [""cast_info.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",900.35,1200
6a-9,"[[""mv9"", ""identifier""], [""mv9.production_year"", ""identifier""], [""2010"", ""number""], ["">"", ""keyword""], [""Seq Scan"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""mv9.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name_pkey"", ""identifier""], [""name.name"", ""identifier""], [""%Downey%Robert%"", ""string""], [""~~"", ""keyword""], [""name.id"", ""identifier""], [""cast_info.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",900.35,1200
6b-4,"[[""title"", ""identifier""], [""title.production_year"", ""identifier""], [""2014"", ""number""], ["">"", ""keyword""], [""Seq Scan"", ""keyword""], [""mv4"", ""identifier""], [""movie_id_mv4"", ""identifier""], [""mv4.keyword"", ""identifier""], [""superhero"", ""string""], [""sequel"", ""string""], [""second-part"", ""string""], [""marvel-comics"", ""string""], [""based-on-comic"", ""string""], [""tv-special"", ""string""], [""fight"", ""string""], [""violence"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""mv4.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""mv4.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""title.id"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name_pkey"", ""identifier""], [""name.name"", ""identifier""], [""%Downey%Robert%"", ""string""], [""~~"", ""keyword""], [""name.id"", ""identifier""], [""cast_info.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",113623.66,1200
6a-4,"[[""mv4"", ""identifier""], [""mv4.keyword"", ""identifier""], [""marvel-cinematic-universe"", ""string""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2010"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""mv4.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name_pkey"", ""identifier""], [""name.name"", ""identifier""], [""%Downey%Robert%"", ""string""], [""~~"", ""keyword""], [""name.id"", ""identifier""], [""cast_info.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",86030.19,1200
6c-4,"[[""mv4"", ""identifier""], [""mv4.keyword"", ""identifier""], [""marvel-cinematic-universe"", ""string""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2014"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""mv4.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name_pkey"", ""identifier""], [""name.name"", ""identifier""], [""%Downey%Robert%"", ""string""], [""~~"", ""keyword""], [""name.id"", ""identifier""], [""cast_info.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",85282.25,1200
6d-4,"[[""mv4"", ""identifier""], [""mv4.keyword"", ""identifier""], [""superhero"", ""string""], [""sequel"", ""string""], [""second-part"", ""string""], [""marvel-comics"", ""string""], [""based-on-comic"", ""string""], [""tv-special"", ""string""], [""fight"", ""string""], [""violence"", ""string""], [""ANY"", ""keyword""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""title"", ""identifier""], [""title.production_year"", ""identifier""], [""2000"", ""number""], ["">"", ""keyword""], [""Seq Scan"", ""keyword""], [""Hash"", ""keyword""], [""mv4.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Hash Join"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name.name"", ""identifier""], [""%Downey%Robert%"", ""string""], [""~~"", ""keyword""], [""Seq Scan"", ""keyword""], [""Hash"", ""keyword""], [""cast_info.person_id"", ""identifier""], [""name.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Hash Join"", ""keyword""], [""Aggregate"", ""keyword""]]",366486.57,1200
6c-9,"[[""mv9"", ""identifier""], [""mv9.production_year"", ""identifier""], [""2014"", ""number""], ["">"", ""keyword""], [""Seq Scan"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""mv9.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name_pkey"", ""identifier""], [""name.name"", ""identifier""], [""%Downey%Robert%"", ""string""], [""~~"", ""keyword""], [""name.id"", ""identifier""], [""cast_info.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",900.35,1200
6e-4,"[[""mv4"", ""identifier""], [""mv4.keyword"", ""identifier""], [""marvel-cinematic-universe"", ""string""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""title"", ""identifier""], [""title_pkey"", ""identifier""], [""title.production_year"", ""identifier""], [""2000"", ""number""], ["">"", ""keyword""], [""title.id"", ""identifier""], [""mv4.movie_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.movie_id"", ""identifier""], [""title.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name_pkey"", ""identifier""], [""name.name"", ""identifier""], [""%Downey%Robert%"", ""string""], [""~~"", ""keyword""], [""name.id"", ""identifier""], [""cast_info.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",87974.96,1200
8b-12,"[[""mv12"", ""identifier""], [""mv12.note"", ""identifier""], [""%(Japan)%"", ""string""], [""~~"", ""keyword""], [""mv12.note"", ""identifier""], [""%(USA)%"", ""string""], [""!~~"", ""keyword""], [""AND"", ""keyword""], [""mv12.production_year"", ""identifier""], [""2006"", ""number""], ["">="", ""keyword""], [""AND"", ""keyword""], [""mv12.production_year"", ""identifier""], [""2007"", ""number""], [""<="", ""keyword""], [""AND"", ""keyword""], [""mv12.id"", ""identifier""], [""mv12.movie_id"", ""identifier""], [""="", ""keyword""], [""AND"", ""keyword""], [""mv12.note"", ""identifier""], [""%(2006)%"", ""string""], [""~~"", ""keyword""], [""mv12.note"", ""identifier""], [""%(2007)%"", ""string""], [""~~"", ""keyword""], [""OR"", ""keyword""], [""AND"", ""keyword""], [""mv12.title"", ""identifier""], [""One Piece%"", ""string""], [""~~"", ""keyword""], [""mv12.title"", ""identifier""], [""Dragon Ball Z%"", ""string""], [""~~"", ""keyword""], [""OR"", ""keyword""], [""AND"", ""keyword""], [""Seq Scan"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.note"", ""identifier""], [""(voice: English version)"", ""string""], [""="", ""keyword""], [""cast_info.movie_id"", ""identifier""], [""mv12.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""role_type"", ""identifier""], [""role_type.role"", ""identifier""], [""actress"", ""string""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""cast_info.role_id"", ""identifier""], [""role_type.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""aka_name"", ""identifier""], [""person_id_aka_name"", ""identifier""], [""aka_name.person_id"", ""identifier""], [""cast_info.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""name"", ""identifier""], [""name_pkey"", ""identifier""], [""name.name"", ""identifier""], [""%Yo%"", ""string""], [""~~"", ""keyword""], [""name.name"", ""identifier""], [""%Yu%"", ""string""], [""!~~"", ""keyword""], [""AND"", ""keyword""], [""name.id"", ""identifier""], [""aka_name.person_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",5141.51,1200
10a-15,"[[""mv15"", ""identifier""], [""mv15.production_year"", ""identifier""], [""2005"", ""number""], ["">"", ""keyword""], [""mv15.id"", ""identifier""], [""mv15.movie_id"", ""identifier""], [""="", ""keyword""], [""AND"", ""keyword""], [""Seq Scan"", ""keyword""], [""cast_info"", ""identifier""], [""movie_id_cast_info"", ""identifier""], [""cast_info.note"", ""identifier""], [""%(voice)%"", ""string""], [""~~"", ""keyword""], [""cast_info.note"", ""identifier""], [""%(uncredited)%"", ""string""], [""~~"", ""keyword""], [""AND"", ""keyword""], [""cast_info.movie_id"", ""identifier""], [""mv15.id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""char_name"", ""identifier""], [""char_name_pkey"", ""identifier""], [""char_name.id"", ""identifier""], [""cast_info.person_role_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""company_type"", ""identifier""], [""Seq Scan"", ""keyword""], [""mv15.company_type_id"", ""identifier""], [""company_type.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""role_type"", ""identifier""], [""role_type.role"", ""identifier""], [""actor"", ""string""], [""="", ""keyword""], [""Seq Scan"", ""keyword""], [""cast_info.role_id"", ""identifier""], [""role_type.id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",4018.68,1200
10b-16,"[[""company_type"", ""identifier""], [""Seq Scan"", ""keyword""], [""mv16"", ""identifier""], [""mv16.production_year"", ""identifier""], [""2010"", ""number""], ["">"", ""keyword""], [""Seq Scan"", ""keyword""], [""Hash"", ""keyword""], [""company_type.id"", ""identifier""], [""mv16.company_type_id"", ""identifier""], [""="", ""keyword""], [""Inner"", ""keyword""], [""Hash Join"", ""keyword""], [""char_name"", ""identifier""], [""char_name_pkey"", ""identifier""], [""char_name.id"", ""identifier""], [""mv16.person_role_id"", ""identifier""], [""="", ""keyword""], [""Index Scan"", ""keyword""], [""Inner"", ""keyword""], [""Nested Loop"", ""keyword""], [""Aggregate"", ""keyword""]]",311.03,1200
